case_id,project_name,evidence_status,project_highlight,problem_opportunity,decisive_action,mechanism_chain,evidence_backed_result,transferable_action,applicability_trigger,required_conditions,non_transferable_conditions,proposal_use,card_status
案例B43,福州上下杭,部分核验,把闽商发源地上下杭做成『福州传统商业博物馆』，修旧如旧+现代文创,历史商贸街区如何在保护中活化,2015-11-04省政府批复保护规划（保护范围31.73公顷），以『修旧如旧』修复活化永德会馆/罗氏绸布庄等清末民初建筑，设夜月娱乐区、国际风尚区等主题区域，引入文创品牌/咖啡店/工作坊，三捷河夜景观光,闽商文脉→保护规划→修旧如旧→现代文创→文旅街区,与三坊七巷、朱紫坊并列为福州三片历史文化街区（省政府批复），修复活化持续进行（中国旅游）,历史商贸街区可『保护规划+修旧如旧+文创注入』活化,有历史街区资源、政府保护规划支持,规划审批、修缮工艺、业态招商,闽商文脉与福州街区格局不可照搬,策略依据,已完成
案例B44,成都东郊记忆SC Shop,部分核验,连续10年亏损的老厂区靠『运营思维』蝶变：首店矩阵+主理人聚落,工业遗址园区如何从亏损走向潮流地标,成都传媒集团改革『房东思维』，东方正火运营：3号仓『展览+社交+快闪+零售+演出』全场景融合、左右market无边界社交场（SCityShop感性旅行商店等入驻）、6号楼青年精神栖息地、420米中央大道串联；全国首店9家/西南首店13家/成都首店30余家,运营思维→首店矩阵→主理人聚落→国潮内容→流量留量,Brandy Melville西南首店开业当日客流4万+、首日销售额200多万；蜀宴赋3个月3万人次；1807总部周年庆万人排队（赢商网/中国日报）,老园区可『运营思维转型+首店矩阵+主理人生态』蝶变,有工业遗址存量、城市年轻客流,运营主体市场化、招商能力、内容活动策划,成都传媒集团资源与东郊记忆工业肌理不可照搬,策略依据,已完成
案例B45,Last Exit Truck Park（海外）,部分核验,迪拜首个主题化食物卡车概念，四个目的地四种叙事,餐饮业态如何用主题叙事创造目的地感,Last Exit以『末世/农场/马术』等主题落地四个目的地：Al Khawaneej（农场风格、29个F&B概念）、Al Qudra（马术主题、6个F&B概念）、Sheikh Zayed Road E11末日主题货柜公园，全天候运营,主题叙事→食物卡车集群→公路节点→自驾目的地,四个目的地各有主题与街头美食组合，全天开放（官网lastexit.ae）,公路/郊区节点可用『主题化食物市集』创造目的地,有公路交通节点、自驾/骑行客流,主题设计、餐饮组合、夜间运营,迪拜自驾文化与城市尺度不可照搬,灵感参考,已完成
案例B46,阿那亚三亚,部分核验,从秦皇岛海边的『理想生活实验场』到三亚山谷人文社区,文旅社区品牌如何跨地域复制生活方式,阿那亚品牌矩阵跨秦皇岛/金山岭/雾灵山/九龙湖/崇礼/三亚/北海道，以『艺术社区+精神建筑』（礼堂/美术馆/图书馆/山谷音乐厅）构建生活方式，阿那亚·三亚选择静谧山谷营造人文社区,品牌理念→精神建筑+艺术内容→社群运营→跨地域复制,阿那亚·三亚为品牌官方公布的系列项目之一，定位山海之间精神角落（官网aranya.cc）,文旅社区可『内容/社群先行+精神建筑』塑造品牌再复制,有自然资源禀赋、品牌内容能力,社群运营、内容策划、建筑设计投入,阿那亚品牌势能与山海资源不可照搬,灵感参考,已完成
案例B47,北京泡泡玛特画廊,部分核验,潮玩品牌把门店升级为『POP MART Gallery』展览空间，入驻798艺术区,潮玩品牌如何从零售走向艺术文化空间,泡泡玛特旗下POP MART Gallery落地北京798艺术区，以艺术家和IP形象为核心，通过展览与跨界合作持续举办公众展览，融合大型IP雕塑/艺术陈列/场景装置/互动展示,IP内容→画廊空间→展览跨界→文化高地,POP MART Gallery披露即将开馆，位于798艺术区798东街D0805（AASTOCKS/ Trip.com）,潮玩/零售品牌可『画廊化+艺术区选址』升维品牌,品牌有强IP内容与艺术资源,IP资源、策展能力、艺术区选址,泡泡玛特IP生态不可照搬,动作参考,已完成
案例B48,广州保利广场,部分核验,保利9个月把琶洲旧改盘成8.8万㎡『多元生活方式聚集地』,旧改地块如何快速兑现商业价值,保利商业介入琶洲旧改项目，仅9个月（270多日夜）以95%招商率、90%开业率开出超150个品牌，2018-12-30开业，定位全业态生活购物中心,旧改地块→快节奏招商→高开业率→商圈成型,2018-12-30开业，8.8万㎡、超150品牌、95%招商率90%开业率（保利商旅官网/赢商网）,旧改商业可『快节奏招商+高开业率』抢窗口期,旧改项目、商圈人口支撑,招商能力、改造效率、运营团队,保利资源与琶洲区位不可照搬,动作参考,已完成
案例B49,"环南昆山-罗浮山""8""字形山野公路驿站群",部分核验,用『8字形』218公里旅游公路把环南昆山-罗浮山连成乡村振兴示范区，16个山野驿站,山区县镇如何把生态文旅资源转化为发展动能,广东『百千万工程』部署：惠州段218公里主线+18公里支线串联7镇48村200多个景点，『主廊辐射+分支渗透』；以苏东坡『十六乐事』为灵感打造16个山野驿站，引入头部民宿与户外运动，『乡村酒店+历史活化+艺术体验』宿集集群；广州从化段以『商业综合体思维运营驿站』（国企+民企改造闲置空间，生态停车位/露营基地/林间咖啡馆）,公路串联→驿站节点→民宿宿集→农商文旅融合→乡村振兴,从化流溪温泉广场驿站开业首月客流突破8万人次；徐田村周末人流1500-3000人次、暑期5000+（广州市政府官网/中建西勘院）,县域文旅可『最美公路+驿站宿集』串珠成链,有山水生态资源、政府主导,交通投资、驿站运营团队、民宿与户外资源引入,大湾区3小时客源腹地与岭南双山资源不可照搬,策略依据,已完成
案例B50,杭州湖滨in77,部分核验,西湖边23万㎡街区式购物中心标杆，五大主题街区，2023年销售破百亿,西湖顶级文旅地段如何承载商业并留住客流,in77为西湖湖滨唯一多功能复合型城市综合体，A-E五区构成近23万㎡商业，国际名品/次元乌托邦/时尚风向标/精致生活/不羁夜行五大主题街区；六期F区2026-10开业（『科技·元宇宙』，总建面38830㎡，地下4层地上4层并预留地下连通）,西湖客流→五区主题街区→首店旗舰店→销售百亿,2023年销售额首破100亿元、年客流近1亿人次（银泰集团官网）,文旅地段商业可『分区主题+多区组合』放大客流动线,顶级文旅商圈地段,品牌招商、主题场景、与景区动线衔接,西湖独有客流不可照搬,策略依据,已完成
案例B51,上海华润时代广场,部分核验,佐藤大操刀『剧院式商业』，把开业20年老购物中心绝地逢生,老购物中心如何对抗商圈衰退与客流流失,"华润时代广场（1997年开业、9层高、总建面51,000㎡）2017年起整体升级改造，2019-12-24焕新开业：日本设计大师佐藤大（Nendo）操刀『剧院式商业』，定位『高知高智女性客群』，引入近半数品牌首进区域，『生活美学家』主题（鲜花/美妆/艺术展览内容）",老场改造→剧院式空间→细分客群→首店品牌→差异化复兴,2019-12-24焕新开业，近半数品牌首进区域（ELLE China/Arup）,老购物中心可『大师设计+细分客群+首店』绝地逢生,有老化购物中心、核心地段,改造投入、设计大师操刀、招商资源,佐藤大与华润资源不可照搬,动作参考,已完成
案例B52,成都麓湖CPI,部分核验,把别墅样板间改成『十年限定』的自然花园独栋商业岛，1.3万㎡约70品牌,湖畔闲置物业如何激活为商业,CPI（Chinoiserie Part Inn）位于天府新区麓湖，原为别墅样板间集群（后短暂作民宿），2024年3月一期投运（约8000㎡40品牌），二期Koko Market 2025年5月（南食召全国首家线下体验店等9品牌），三期2025年10月面客；定位『自然花园式独栋商业集群』，无规整动线、依地势散落布局，宠物/骑行友好,闲置物业→自然场景→独栋集群→策展运营→年轻人目的地,2024年累计客流约180万人次、营业额约6000万元；现约70品牌；2025年国庆日均客流超1.5万（新华网）,存量物业可『场景先行+独栋集群+策展内容』低成本活化,有闲置物业/湖山资源、城市年轻客群,场景设计、策展运营、品牌筛选（80%生活美学零售）,麓湖生态城大盘与天府新区客群不可照搬,策略依据,已完成
案例B53,上海苏河湾（华润置地城市更新）,部分核验,华润+信德复建『天后宫』『慎余里』，6万㎡开放式商业+4.2万㎡绿地公园,城市滨水工业带如何更新为世界级城市会客厅,华润置地与信德集团联合打造，2022-10-13启幕：6万㎡开放式商业空间+4.2万㎡城市绿地公园，『城市峡谷』设计（Arup），复建『天后宫』（1884年始建、上海唯一官式庙宇）『慎余里』（1932年始建、上海保存最完整石库门群之一），285米天桥连廊连接东里西里，140品牌首店概念店旗舰店占比超70%,滨水更新→文保复建→绿地公园+开放式商业→首店矩阵,2022-10-13启幕，首店/概念店/旗舰店占比超70%（静安区政府/新民网）,城市更新可『文保建筑复建+绿地+开放式商业』复合,滨水工业带、历史建筑遗存,政企合作、文保复建技术、招商,苏河湾地段与文保资源不可照搬,策略依据,已完成
案例B54,朝天门广场/朝天门城里,部分核验,从千年城门到『零公里』地标，朝天门广场与来福士共生的更新样本,城市历史地标地段如何平衡保护与开发,朝天门为重庆十七座古城门之一，广场设重庆公路『零公里』起点标志；2011年凯德65亿拿地建来福士广场（投资超240亿、2019-09-06购物中心开业），渝中区规划保留零公里标示、城门内侧设文化墙、广场内部设博物馆纪念馆展示历史文化,历史地标→零公里标志→超级综合体共生→文旅+商业,来福士购物中心2019-09-06开业，朝天门广场零公里标志保留（界面新闻/光明日报）,地标地段更新需『历史标识保留+新开发共生』,历史地标地段、大体量开发,保护规划、文脉标识设计、政企协同,朝天门历史地位与地段不可照搬,策略依据,已完成
案例B55,Salomon萨洛蒙成都太古里店,部分核验,Salomon全球首家『滑雪+越野跑』旗舰店，以『星际之门』叙事重装成都太古里,运动品牌门店如何从卖货场升级为体验地标,2025-12-25重装开业，双层空间超500㎡，全球首家滑雪+越野跑旗舰店；『星际之门』核心创意（万花棱镜幕墙+光束），法式美学与成都文化融合叙事，完整品类陈列，茶马古道系列全国首发,品牌叙事→空间转译→沉浸式体验→城市户外文化地标,重装开业成品牌在华大型概念店重要参考，连续两季增长超35%（经济观察网）,品牌店可『叙事空间+品类旗舰』升级体验,品牌有强户外基因、核心商圈门店,设计叙事投入、产品矩阵、商圈选址,Salomon品牌资产与太古里区位不可照搬,动作参考,已完成
